participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.final_payoff,participant.payoff_list,participant.task_score,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.seconds_for_sliders,session.config.name,session.config.seconds_per_round,session.config.real_world_currency_per_point,session.config.participation_fee,session.params,introduction.1.player.id_in_group,introduction.1.player.role,introduction.1.player.payoff,introduction.1.group.id_in_subsession,introduction.1.subsession.round_number,sliders.1.player.id_in_group,sliders.1.player.role,sliders.1.player.payoff,sliders.1.player.iteration,sliders.1.player.num_correct,sliders.1.player.elapsed_time,sliders.1.group.id_in_subsession,sliders.1.subsession.round_number,live_bargaining.1.player.id_in_group,live_bargaining.1.player.role,live_bargaining.1.player.payoff,live_bargaining.1.player.accepted_offer,live_bargaining.1.player.payoff_this_round,live_bargaining.1.player.end_time,live_bargaining.1.group.id_in_subsession,live_bargaining.1.group.last_offer_id,live_bargaining.1.subsession.round_number,live_bargaining.1.subsession.start_time,live_bargaining.1.subsession.expiry,live_bargaining.2.player.id_in_group,live_bargaining.2.player.role,live_bargaining.2.player.payoff,live_bargaining.2.player.accepted_offer,live_bargaining.2.player.payoff_this_round,live_bargaining.2.player.end_time,live_bargaining.2.group.id_in_subsession,live_bargaining.2.group.last_offer_id,live_bargaining.2.subsession.round_number,live_bargaining.2.subsession.start_time,live_bargaining.2.subsession.expiry,live_bargaining.3.player.id_in_group,live_bargaining.3.player.role,live_bargaining.3.player.payoff,live_bargaining.3.player.accepted_offer,live_bargaining.3.player.payoff_this_round,live_bargaining.3.player.end_time,live_bargaining.3.group.id_in_subsession,live_bargaining.3.group.last_offer_id,live_bargaining.3.subsession.round_number,live_bargaining.3.subsession.start_time,live_bargaining.3.subsession.expiry,live_bargaining.4.player.id_in_group,live_bargaining.4.player.role,live_bargaining.4.player.payoff,live_bargaining.4.player.accepted_offer,live_bargaining.4.player.payoff_this_round,live_bargaining.4.player.end_time,live_bargaining.4.group.id_in_subsession,live_bargaining.4.group.last_offer_id,live_bargaining.4.subsession.round_number,live_bargaining.4.subsession.start_time,live_bargaining.4.subsession.expiry,live_bargaining.5.player.id_in_group,live_bargaining.5.player.role,live_bargaining.5.player.payoff,live_bargaining.5.player.accepted_offer,live_bargaining.5.player.payoff_this_round,live_bargaining.5.player.end_time,live_bargaining.5.group.id_in_subsession,live_bargaining.5.group.last_offer_id,live_bargaining.5.subsession.round_number,live_bargaining.5.subsession.start_time,live_bargaining.5.subsession.expiry,live_bargaining.6.player.id_in_group,live_bargaining.6.player.role,live_bargaining.6.player.payoff,live_bargaining.6.player.accepted_offer,live_bargaining.6.player.payoff_this_round,live_bargaining.6.player.end_time,live_bargaining.6.group.id_in_subsession,live_bargaining.6.group.last_offer_id,live_bargaining.6.subsession.round_number,live_bargaining.6.subsession.start_time,live_bargaining.6.subsession.expiry,survey.1.player.id_in_group,survey.1.player.role,survey.1.player.payoff,survey.1.player.own_strategy,survey.1.player.other_players_strategy,survey.1.player.pilot_difficulty,survey.1.player.pilot_explanation,survey.1.player.pilot_interface,survey.1.player.pilot_time,survey.1.player.research_question,survey.1.player.comments,survey.1.player.dummy_player_axiom,survey.1.player.symmetry_axiom,survey.1.player.efficiency_axiom,survey.1.player.linearity_additivity_axiom,survey.1.player.linearity_HD1_axiom,survey.1.player.stability_axiom,survey.1.group.id_in_subsession,survey.1.subsession.round_number
5,ry0nc01c,BLU_10,0,45,45,survey,Completion,2024-05-14 08:36:05.775962,1,,,248.0,48,"[34, 34, 33, 33, 34, 0]",114,ykdzfw2h,,,,,0,240,treatment_y_10,300,0.15,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",5,,0.0,1,1,5,,114.0,1,114,239.25503706932068,1,1,1,,0.0,2,34,1715677540.4287193,1,2,1,1715677239.6267822,1715677539.626809,1,,34.0,1,34,1715677903.3541718,1,3,2,1715677602.9431021,1715677902.9431274,2,,33.0,1,33,1715678329.633672,1,2,3,1715678029.3258271,1715678329.3258498,2,,33.0,1,33,1715678785.4196076,1,2,4,1715678485.1122437,1715678785.1122742,1,,34.0,2,34,1715679122.6875682,2,2,5,1715678822.4382486,1715679122.438271,1,,0.0,2,0,1715679460.77321,2,3,6,1715679160.0062764,1715679460.006299,5,,0.0,"I though that 34, 33, 33 had the best profit, so I would just stick to that","Some thought there was a trick behind the study. We mostly agreed, but in the last round they were really fixated on finding the loop hole, with which I did not agree and we did not get anything",Medium difficulty,Well,Very well,Just right,"Greediness for players, and curiosity to find the loophole behind the ga,e","I assume not explaining how the points were given was not a mistake. If it was, maybe explain exactly how the profit is given, so people do not think there is a loophole.",Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,1,1
6,iw6538t5,BLU_29,0,45,45,survey,Completion,2024-05-14 08:36:05.782487,1,,,184.0,38,"[33, 33, 33, 33, 34, 0]",51,ykdzfw2h,,,,,0,240,treatment_y_10,300,0.15,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",6,,0.0,1,1,6,,51.0,1,51,239.55596351623535,1,1,1,,0.0,3,33,1715677540.1523314,2,6,1,1715677239.6267822,1715677539.626809,2,,33.0,1,33,1715677903.3779387,1,3,2,1715677602.9431021,1715677902.9431274,3,,33.0,5,33,1715678329.6093733,2,5,3,1715678029.3258271,1715678329.3258498,3,,33.0,1,33,1715678785.598435,1,2,4,1715678485.1122437,1715678785.1122742,1,,34.0,2,34,1715679122.7046025,1,3,5,1715678822.4382486,1715679122.438271,3,,0.0,1,0,1715679460.24869,2,3,6,1715679160.0062764,1715679460.006299,6,,0.0,Include every player for fairness. Then try to redistribute the amount of members per each group. ,"It was quite boring as just one other player wanted to take a risk and try another option than 34-33-33. I wanted to source out what impact the total amount of players and the distribution has on the points. But except this one other player, nobody was into it. ",Difficult,Neutral,Very well,Too much,If people are expecting benefits by giving them more budget (more amount of players in the own group) and if you will be encouraged to to so. ,,Disagree,Agree,Agree,No opinion,Agree,Agree,1,1
7,p8983tf0,BLU_04,0,45,45,survey,Completion,2024-05-14 08:36:05.788757,1,,,288.0,54,"[34, 34, 40, 34, 32, 34]",114,ykdzfw2h,,,,,0,240,treatment_y_10,300,0.15,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",7,,0.0,1,1,7,,114.0,1,114,239.07841563224792,1,1,1,,0.0,1,34,1715677540.751339,3,1,1,1715677239.6267822,1715677539.626809,1,,34.0,2,34,1715677903.7632325,3,3,2,1715677602.9431021,1715677902.9431274,1,,40.0,2,40,1715678329.6714377,4,3,3,1715678029.3258271,1715678329.3258498,1,,34.0,1,34,1715678785.8499637,4,3,4,1715678485.1122437,1715678785.1122742,2,,32.0,3,32,1715679123.0414126,4,3,5,1715678822.4382486,1715679122.438271,1,,34.0,3,34,1715679460.4691927,3,5,6,1715679160.0062764,1715679460.006299,7,,0.0,"well i was mostly playing as A. then in theory I should have enough power to make people agree to extreme schemes like 60-20-20. however, they would often find that unfair or would use the chat to ask me to be nicer and well since we are all humans i never went beyond 40-30-30 and most of the time just agreed to 34-33-33 to make everyone feel better.","they felt the same way, i think. people were very unwilling to accept nonequal allocation and actively were persuading in chat to go with the equal one. ",Easy,Very well,Very well,Just right,bargaining process when the sides that have power and dont are allowed to communicate with each other? ,"this was a pretty interesting experiment, i enjoyed it.",Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,1,1
8,6ul57k0b,BLU_00,0,45,45,survey,Completion,2024-05-14 08:36:05.805492,1,,,239.0,46,"[30, 33, 30, 33, 33, 33]",77,ykdzfw2h,,,,,0,240,treatment_y_10,300,0.15,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",8,,0.0,1,1,8,,77.0,1,77,239.20237827301025,1,1,3,,0.0,1,30,1715677541.168752,4,10,1,1715677239.6267822,1715677539.626809,3,,33.0,1,33,1715677903.256316,4,6,2,1715677602.9431021,1715677902.9431274,2,,30.0,2,30,1715678329.7231798,4,3,3,1715678029.3258271,1715678329.3258498,3,,33.0,1,33,1715678785.8391514,4,3,4,1715678485.1122437,1715678785.1122742,2,,33.0,1,33,1715679122.7209387,3,8,5,1715678822.4382486,1715679122.438271,2,,33.0,3,33,1715679460.6003919,3,5,6,1715679160.0062764,1715679460.006299,8,,0.0,Spreading everything equally,Same stategy as mine,Easy,Well,Well,Way too much,How people in a group arrange,,Neutral,Disagree,Strongly Agree,Agree,Neutral,Neutral,1,1
9,3o2kadzu,BLU_15,0,45,45,survey,Completion,2024-05-14 08:36:05.811673,1,,,277.0,52,"[33, 34, 33, 33, 34, 33]",110,ykdzfw2h,,,,,0,240,treatment_y_10,300,0.15,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",9,,0.0,1,1,9,,110.0,1,110,239.45304226875305,1,1,3,,0.0,1,33,1715677540.4954326,3,1,1,1715677239.6267822,1715677539.626809,1,,34.0,1,34,1715677903.4502513,4,6,2,1715677602.9431021,1715677902.9431274,2,,33.0,3,33,1715678329.7108526,3,7,3,1715678029.3258271,1715678329.3258498,2,,33.0,1,33,1715678785.518502,4,3,4,1715678485.1122437,1715678785.1122742,1,,34.0,1,34,1715679123.093001,3,8,5,1715678822.4382486,1715679122.438271,2,,33.0,1,33,1715679460.4960775,4,3,6,1715679160.0062764,1715679460.006299,9,,0.0,"Equal split with 1 point more for player A. Avoiding unneccesary conflicts. I started out as A and myself proposed a fair deal. There were some potential power hungry players, but if B1 and B2 stick together, it was always the same split","Some were trying to abuse the power of being player A, but it would never work out, as I think us students have large egos and we would rather take 0 than letting someone away with an advantage. The reduction in budget for 2 players was very low and thus did not incentivize for 2 player group forming. Would have been interesting if 60 were allotted to 2 player teams. Definitely more drama",Medium difficulty,Very well,Very well,Too much,Effect of giving more power to one person and how it works out against a group of people without power. How long till they stick together given the incentive to do so. But imo the reward for 2 group teams was too low and hence wasnt worth considering,"as said before, maybe higher reward for 2 group teams.",Agree,Neutral,Strongly Agree,Agree,Strongly Agree,Strongly Agree,1,1
10,maxxa0b9,BLU_14,0,45,45,survey,Completion,2024-05-14 08:36:05.818182,1,,,218.0,43,"[30, 33, 33, 33, 32, 33]",54,ykdzfw2h,,,,,0,240,treatment_y_10,300,0.15,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",10,,0.0,1,1,10,,54.0,1,54,234.97530508041382,1,1,2,,0.0,1,30,1715677541.0820076,4,10,1,1715677239.6267822,1715677539.626809,2,,33.0,1,33,1715677903.282947,4,6,2,1715677602.9431021,1715677902.9431274,3,,33.0,3,33,1715678329.6836984,3,7,3,1715678029.3258271,1715678329.3258498,2,,33.0,1,33,1715678785.408226,3,7,4,1715678485.1122437,1715678785.1122742,3,,32.0,3,32,1715679122.8411734,4,3,5,1715678822.4382486,1715679122.438271,3,,33.0,3,33,1715679460.2291396,3,5,6,1715679160.0062764,1715679460.006299,10,,0.0,divide the budget as equal as we could can give a bit more the player A. make sure everyone can be treat fairly,"Some player A is sooo mean, they propose much  unfair proposal, they usually threaten other players to obey their preference with the right they can reject the proposal. it is comprehensive.",Easy,Neutral,Well,Just right,,,Agree,Agree,Strongly Agree,Neutral,Agree,Neutral,1,1
11,wmkt6s6s,BLU_01,0,45,45,survey,Completion,2024-05-14 08:36:05.824685,1,,,261.0,50,"[33, 33, 33, 33, 36, 33]",93,ykdzfw2h,,,,,0,240,treatment_y_10,300,0.15,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",11,,0.0,1,1,11,,93.0,1,93,239.60165166854858,1,1,2,,0.0,1,33,1715677540.274392,3,1,1,1715677239.6267822,1715677539.626809,3,,33.0,2,33,1715677903.4891794,3,3,2,1715677602.9431021,1715677902.9431274,1,,33.0,3,33,1715678329.937639,3,7,3,1715678029.3258271,1715678329.3258498,3,,33.0,1,33,1715678785.9436533,3,7,4,1715678485.1122437,1715678785.1122742,1,,36.0,3,36,1715679123.0685418,4,3,5,1715678822.4382486,1715679122.438271,3,,33.0,1,33,1715679460.3316774,4,3,6,1715679160.0062764,1715679460.006299,11,,0.0,When not player A to equal sum. So other B player also agree and A cannot dominate.   When player A try to bargain higher as A must be in a group. But only by little.,Have a equal payoff ,Medium difficulty,Well,Very well,Too much,Distributing a budget for different sections,,Disagree,Strongly Disagree,Strongly Disagree,Neutral,Strongly Disagree,Disagree,1,1
12,7ikal8ir,BLU_31,0,45,45,survey,Completion,2024-05-14 08:36:05.831154,1,,,260.0,49,"[40, 33, 30, 34, 33, 34]",96,ykdzfw2h,,,,,0,240,treatment_y_10,300,0.15,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",12,,0.0,1,1,12,,96.0,1,96,239.81524205207825,1,1,1,,0.0,1,40,1715677541.1560059,4,10,1,1715677239.6267822,1715677539.626809,2,,33.0,2,33,1715677903.7506866,3,3,2,1715677602.9431021,1715677902.9431274,3,,30.0,2,30,1715678329.736442,4,3,3,1715678029.3258271,1715678329.3258498,1,,34.0,1,34,1715678785.6702354,3,7,4,1715678485.1122437,1715678785.1122742,3,,33.0,1,33,1715679122.823437,3,8,5,1715678822.4382486,1715679122.438271,1,,34.0,1,34,1715679460.5090485,4,3,6,1715679160.0062764,1715679460.006299,12,,0.0,"When being A I tried to get more than the 34 points usually given when splitting 100 ""equally"". I also tried making two groups of two to push this proposal. ","Their strategy was to always aim for equal split. I tried to push my proposal by making groups of just 2 and saying that I preferred 0 or only 5, but the players always aimed for the 34 33 33 split.",Very easy,Very well,Very well,Too much,"How much people are willing to share their money, based on status (power).",Would be interesting to see how much the dynamic changes if the group of 2 has also 100 for the budget.,Neutral,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,1,1
13,6whe0107,BLU_05,0,45,45,survey,Completion,2024-05-14 08:36:05.837718,1,,,273.0,51,"[30, 50, 28, 30, 28, 33]",104,ykdzfw2h,,,,,0,240,treatment_y_10,300,0.15,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",13,,0.0,1,1,13,,104.0,1,104,239.48396587371826,1,1,3,,0.0,1,30,1715677540.8830228,5,6,1,1715677239.6267822,1715677539.626809,1,,50.0,2,50,1715677903.2950525,5,3,2,1715677602.9431021,1715677902.9431274,3,,28.0,4,28,1715678329.6958709,6,4,3,1715678029.3258271,1715678329.3258498,2,,30.0,1,30,1715678785.4307203,6,1,4,1715678485.1122437,1715678785.1122742,2,,28.0,4,28,1715679122.646359,6,4,5,1715678822.4382486,1715679122.438271,2,,33.0,2,33,1715679460.5495918,5,2,6,1715679160.0062764,1715679460.006299,13,,0.0,try to give A a bit more because they have the power. Equal for b1 b2,"all of my teammates were friendly. Similar to mine, someone was even more fair than I would be.",Easy,Very well,Very well,Too much,What are the factors that would impact people's behavior in interest assignment of teamwork,,Agree,Strongly Agree,No opinion,Agree,Agree,Agree,1,1
14,10hb91v0,BLU_34,0,45,45,survey,Completion,2024-05-14 08:36:05.843954,1,,,248.0,48,"[42, 6, 28, 30, 36, 34]",114,ykdzfw2h,,,,,0,240,treatment_y_10,300,0.15,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",14,,0.0,1,1,14,,114.0,1,114,239.9064998626709,1,1,1,,0.0,5,42,1715677540.179602,6,5,1,1715677239.6267822,1715677539.626809,1,,6.0,6,6,1715677903.1863084,6,6,2,1715677602.9431021,1715677902.9431274,2,,28.0,4,28,1715678329.8224409,6,4,3,1715678029.3258271,1715678329.3258498,3,,30.0,1,30,1715678785.3208013,6,1,4,1715678485.1122437,1715678785.1122742,1,,36.0,3,36,1715679122.8066647,5,3,5,1715678822.4382486,1715679122.438271,1,,34.0,2,34,1715679460.629104,5,2,6,1715679160.0062764,1715679460.006299,14,,0.0,"It was situation dependent, but I believe everyone should get somewhat equal.",I think people were stubborn and did not want to bargain at all. They usually just made take it or leave it offers.,Medium difficulty,Very well,Well,Way too much,A variant of the zero sum game to understand punishment/profit maximization dynamics.,,Disagree,Strongly Agree,Strongly Agree,Neutral,Strongly Agree,Strongly Agree,1,1
15,brcpj4zp,BLU_06,0,45,45,survey,Completion,2024-05-14 08:36:05.850512,1,,,245.0,47,"[40, 0, 33, 40, 32, 34]",106,ykdzfw2h,,,,,0,240,treatment_y_10,300,0.15,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",15,,0.0,1,1,15,,106.0,1,106,239.50778460502625,1,1,1,,0.0,1,40,1715677540.989336,5,6,1,1715677239.6267822,1715677539.626809,3,,0.0,1,0,1715677903.2014346,6,6,2,1715677602.9431021,1715677902.9431274,3,,33.0,1,33,1715678329.9987054,5,2,3,1715678029.3258271,1715678329.3258498,1,,40.0,1,40,1715678785.659283,6,1,4,1715678485.1122437,1715678785.1122742,2,,32.0,3,32,1715679122.93786,5,3,5,1715678822.4382486,1715679122.438271,1,,34.0,1,34,1715679460.587625,6,1,6,1715679160.0062764,1715679460.006299,15,,0.0,I was promoting fair deals for everyone. That's the best strategy. Because all players can easily sabotage the distributed total points.,most groups also wanted a fair distribution. but in one round the lost a lot of point because they didnt accept the fair distribution,Very easy,Well,Well,Too much,about fairness and group interaction.,"the system for the payout at the end of the experiment is confusing. with points, average etc",No opinion,Agree,Strongly Agree,No opinion,No opinion,Disagree,1,1
16,wr4oyk0w,BLU_23,0,45,45,survey,Completion,2024-05-14 08:36:05.856731,1,,,253.0,48,"[29, 4, 34, 28, 45, 33]",109,ykdzfw2h,,,,,0,240,treatment_y_10,300,0.15,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",16,,0.0,1,1,16,,109.0,1,109,239.4157633781433,1,1,3,,0.0,5,29,1715677540.8052638,6,5,1,1715677239.6267822,1715677539.626809,2,,4.0,6,4,1715677903.3961203,6,6,2,1715677602.9431021,1715677902.9431274,1,,34.0,1,34,1715678329.646008,5,2,3,1715678029.3258271,1715678329.3258498,2,,28.0,6,28,1715678785.4915144,5,6,4,1715678485.1122437,1715678785.1122742,1,,45.0,4,45,1715679123.080983,6,4,5,1715678822.4382486,1715679122.438271,3,,33.0,2,33,1715679460.7288394,5,2,6,1715679160.0062764,1715679460.006299,16,,0.0,I was trying to equally split the points while satisfying A. I realized that it's always better to for a group of three. I was once fair as A and got 34 points and once I pushed hard and got 45 points. I think I got lucky with my teammates because the group forming was mostly quick. The bargaining on average took 2 minutes.,I think most of them wanted a fair split. There were some A players who were nice and some that wanted more than the others. Most of the times we agreed on the splitting of points.,Easy,Very well,Very well,Too much,Are people fair lol?,I liked the game.,Agree,Neutral,Neutral,Strongly Agree,Neutral,Agree,1,1
17,69gxbqoq,BLU_09,0,45,45,survey,Completion,2024-05-14 08:36:05.863318,1,,,232.0,45,"[30, 25, 33, 28, 27, 33]",86,ykdzfw2h,,,,,0,240,treatment_y_10,300,0.15,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",17,,0.0,1,1,17,,86.0,1,86,239.6659460067749,1,1,2,,0.0,1,30,1715677540.288218,5,6,1,1715677239.6267822,1715677539.626809,3,,25.0,2,25,1715677903.32715,5,3,2,1715677602.9431021,1715677902.9431274,2,,33.0,1,33,1715678329.5461097,5,2,3,1715678029.3258271,1715678329.3258498,3,,28.0,6,28,1715678785.8269215,5,6,4,1715678485.1122437,1715678785.1122742,3,,27.0,4,27,1715679123.0552924,6,4,5,1715678822.4382486,1715679122.438271,2,,33.0,1,33,1715679460.203949,6,1,6,1715679160.0062764,1715679460.006299,17,,0.0,"I always tried to split the budget in a fair way, that everyone gets the same amount of points. ;)",I met some players who tried to be dominant and wanted to take more than the half of the budget for themself and that was not nice. This selfish arrogant type is not good in a nice and strong group.,Very easy,Well,Well,Way too much,How to deal with the budget? Who has the authority about it?,,No opinion,Strongly Agree,Strongly Agree,No opinion,Neutral,Neutral,1,1
18,275e2ui1,BLU_24,0,45,45,survey,Completion,2024-05-14 08:36:05.869327,1,,,292.0,54,"[29, 25, 44, 44, 32, 33]",114,ykdzfw2h,,,,,0,240,treatment_y_10,300,0.15,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",18,,0.0,1,1,18,,114.0,1,114,239.8969123363495,1,1,2,,0.0,5,29,1715677540.6152148,6,5,1,1715677239.6267822,1715677539.626809,2,,25.0,2,25,1715677903.2431269,5,3,2,1715677602.9431021,1715677902.9431274,1,,44.0,4,44,1715678329.8965046,6,4,3,1715678029.3258271,1715678329.3258498,1,,44.0,6,44,1715678785.5299165,5,6,4,1715678485.1122437,1715678785.1122742,3,,32.0,3,32,1715679122.9248354,5,3,5,1715678822.4382486,1715679122.438271,3,,33.0,1,33,1715679460.3894937,6,1,6,1715679160.0062764,1715679460.006299,18,,0.0,as much as possible,as much as possible,Medium difficulty,Well,Very well,Too much,game theory,,Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,1,1
19,bxgty49l,BLU_12,0,45,45,survey,Completion,2024-05-14 08:36:05.876157,1,,,192.0,39,"[33, 33, 0, 34, 34, 33]",58,ykdzfw2h,,,,,0,240,treatment_y_10,300,0.15,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",19,,0.0,1,1,19,,58.0,1,58,236.79030799865723,1,1,3,,0.0,2,33,1715677540.7323976,7,3,1,1715677239.6267822,1715677539.626809,1,,33.0,3,33,1715677903.3658714,7,3,2,1715677602.9431021,1715677902.9431274,3,,0.0,1,0,1715678329.5122042,8,2,3,1715678029.3258271,1715678329.3258498,1,,34.0,1,34,1715678785.2935028,8,2,4,1715678485.1122437,1715678785.1122742,1,,34.0,1,34,1715679122.788757,8,1,5,1715678822.4382486,1715679122.438271,2,,33.0,1,33,1715679460.8978446,7,3,6,1715679160.0062764,1715679460.006299,19,,0.0,my bargaining strategy was to appeal to fairness. I know that if you get a higher percentage of points you get more money but i would always prefer equal distribution.,"I think most people wanted an equal split as well, but some people wanted to disrupt and get more points to themselves and sometimes tried pitting the other players against each other by giving the same offer twice including different players.",Medium difficulty,Neutral,Poorly,Too little,mostly about what strategy people will choose and how people adjust their strategies in response to other peoples choices,,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Neutral,Neutral,1,1
20,tzz523nu,BLU_35,0,45,45,survey,Completion,2024-05-14 08:36:05.883350,1,,,180.0,37,"[0, 33, 0, 33, 0, 34]",80,ykdzfw2h,,,,,0,240,treatment_y_10,300,0.15,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",20,,0.0,1,1,20,,80.0,1,80,238.3498499393463,1,1,3,,0.0,1,0,1715677540.5514336,8,4,1,1715677239.6267822,1715677539.626809,3,,33.0,1,33,1715677903.462739,8,2,2,1715677602.9431021,1715677902.9431274,2,,0.0,1,0,1715678329.9240534,8,2,3,1715678029.3258271,1715678329.3258498,3,,33.0,1,33,1715678785.441852,8,2,4,1715678485.1122437,1715678785.1122742,2,,0.0,2,0,1715679122.667692,7,3,5,1715678822.4382486,1715679122.438271,1,,34.0,1,34,1715679460.8861048,7,3,6,1715679160.0062764,1715679460.006299,20,,0.0,no strategy and there are lots of dumb mates,not good. they want too much but got nothing,Easy,Very well,Poorly,Just right,bargaining in game theory,nothing,Neutral,Disagree,Agree,Disagree,Strongly Disagree,Disagree,1,1
21,n6p6kpol,BLU_11,0,45,45,survey,Completion,2024-05-14 08:36:05.891874,1,,,249.0,48,"[33, 34, 33, 33, 7, 33]",109,ykdzfw2h,,,,,0,240,treatment_y_10,300,0.15,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",21,,0.0,1,1,21,,109.0,1,109,238.79579854011536,1,1,1,,0.0,2,33,1715677540.1923602,7,3,1,1715677239.6267822,1715677539.626809,1,,34.0,1,34,1715677903.5142906,8,2,2,1715677602.9431021,1715677902.9431274,2,,33.0,1,33,1715678329.6213293,7,1,3,1715678029.3258271,1715678329.3258498,2,,33.0,1,33,1715678785.3958416,8,2,4,1715678485.1122437,1715678785.1122742,1,,7.0,3,7,1715679123.2892408,7,3,5,1715678822.4382486,1715679122.438271,2,,33.0,1,33,1715679460.6474004,8,3,6,1715679160.0062764,1715679460.006299,21,,0.0,splitting three-way except for one round because i thought the payout was percentage based rather than on the points themselves,"overall everybody was willing to split, one guy tried bluffing but i think they got confused from my statement the previous round about percentages(almost sure it was the same guy)",Easy,Well,Very well,Way too much,greed,maybe explaining the way the points on the screen in-between rounds are calculated,Disagree,Disagree,Strongly Agree,Disagree,Disagree,Agree,1,1
22,93vk2elh,BLU_25,0,45,45,survey,Completion,2024-05-14 08:36:05.898845,1,,,189.0,39,"[0, 33, 33, 34, 33, 33]",23,ykdzfw2h,,,,,0,240,treatment_y_10,300,0.15,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",22,,0.0,1,1,22,,23.0,1,23,160.37089586257935,1,1,2,,0.0,1,0,1715677540.9544656,8,4,1,1715677239.6267822,1715677539.626809,2,,33.0,1,33,1715677903.617823,8,2,2,1715677602.9431021,1715677902.9431274,3,,33.0,1,33,1715678329.5814614,7,1,3,1715678029.3258271,1715678329.3258498,2,,34.0,2,34,1715678785.622844,7,3,4,1715678485.1122437,1715678785.1122742,2,,33.0,1,33,1715679123.118526,8,1,5,1715678822.4382486,1715679122.438271,3,,33.0,1,33,1715679460.3594067,7,3,6,1715679160.0062764,1715679460.006299,22,,0.0,"expected value, strong position","some fair and kind, some tried (when A) to get more, which didn't roll well in the long run.",Very easy,Well,Very well,Just right,"honestly, I'm confused by this one.","the CHF->points->CHF conversion is a bit disappointing. you get 33CHF in the rounds (EV) -> 8.25 points (that conversion rate was never mentioned and seems rather arbitrary) -> 4.95CHF real pay-out. That's rather low for these kind of studies taking an hour or more... Fun thing was chatting with the people though, that sure made the time more interesting.",Neutral,Agree,Strongly Agree,Agree,Agree,No opinion,1,1
